1970-01-01 01:08:02	482	482	27		alive
1970-01-01 01:08:03	483	483	26		alive
1970-01-01 01:08:04	484	484	25		alive
1970-01-01 01:08:05	485	485	25		alive
1970-01-01 01:08:06	486	486	25		alive
1970-01-01 01:08:07	487	487	25		alive
1970-01-01 01:08:08	488	488	25		alive
1970-01-01 01:08:09	489	489	25		alive
1970-01-01 01:08:10	490	490	24		alive
1970-01-01 01:08:11	491	491	24		alive
1970-01-01 01:08:12	492	492	23		alive
1970-01-01 01:08:13	493	493	23		alive
1970-01-01 01:08:14	494	494	23		alive
1970-01-01 01:08:15	495	495	23		alive
1970-01-01 01:08:16	496	496	23		alive
1970-01-01 01:08:17	497	497	23		alive
1970-01-01 01:08:18	498	498	22		alive
1970-01-01 01:08:19	499	499	22		alive
1970-01-01 01:08:20	500	500	22		alive
1970-01-01 01:08:21	501	501	21		alive
1970-01-01 01:08:22	502	502	21		alive
1970-01-01 01:08:23	503	503	21		alive
1970-01-01 01:08:24	504	504	21		alive
1970-01-01 01:08:25	505	505	21		alive
1970-01-01 01:08:26	506	506	21		alive
1970-01-01 01:08:27	507	507	20		alive
1970-01-01 01:08:28	508	508	20		alive
1970-01-01 01:08:29	509	509	20		alive
1970-01-01 01:08:30	510	510	20		alive
1970-01-01 01:08:31	511	511	20		alive
1970-01-01 01:08:32	512	512	20		alive
1970-01-01 01:08:33	513	513	20		alive
1970-01-01 01:08:34	514	514	20		alive
1970-01-01 01:08:35	515	515	20		alive
1970-01-01 01:08:36	516	516	20		alive
1970-01-01 01:08:37	517	517	19		alive
1970-01-01 01:08:38	518	518	18		alive
1970-01-01 01:08:39	519	519	18		alive
1970-01-01 01:08:40	520	520	18		alive
1970-01-01 01:08:41	521	521	18		alive
1970-01-01 01:08:42	522	522	18		alive
1970-01-01 01:08:43	523	523	18		alive
1970-01-01 01:08:44	524	524	18		alive
1970-01-01 01:08:45	525	525	18		alive
1970-01-01 01:08:46	526	526	18		alive
1970-01-01 01:08:47	527	527	18		alive
1970-01-01 01:08:48	528	528	18		alive
1970-01-01 01:08:49	529	529	18		alive
1970-01-01 01:08:50	530	530	18		alive
1970-01-01 01:08:51	531	531	18		alive
1970-01-01 01:08:52	532	532	18		alive
1970-01-01 01:08:53	533	533	18		alive
1970-01-01 01:08:54	534	534	18		alive
1970-01-01 01:08:55	535	535	18		alive
1970-01-01 01:08:56	536	536	18		alive
1970-01-01 01:08:57	537	537	18		alive
1970-01-01 01:08:58	538	538	18		alive
1970-01-01 01:08:59	539	539	18		alive
1970-01-01 01:09:00	540	540	17		alive
1970-01-01 01:09:01	541	541	17		alive
1970-01-01 01:09:02	542	542	17		alive
1970-01-01 01:09:03	543	543	17		alive
1970-01-01 01:09:04	544	544	17		alive
1970-01-01 01:09:05	545	545	17		alive
1970-01-01 01:09:06	546	546	17		alive
1970-01-01 01:09:07	547	547	17		alive
1970-01-01 01:09:08	548	548	17		alive
1970-01-01 01:09:09	549	549	17		alive
1970-01-01 01:09:10	550	550	17		alive
1970-01-01 01:09:11	551	551	17		alive
1970-01-01 01:09:12	552	552	17		alive
1970-01-01 01:09:13	553	553	17		alive
1970-01-01 01:09:14	554	554	17		alive
1970-01-01 01:09:15	555	555	16		alive
1970-01-01 01:09:16	556	556	16		alive
1970-01-01 01:09:17	557	557	16		alive
1970-01-01 01:09:18	558	558	16		alive
1970-01-01 01:09:19	559	559	16		alive
1970-01-01 01:09:20	560	560	15		alive
1970-01-01 01:09:21	561	561	15		alive
1970-01-01 01:09:22	562	562	15		alive
1970-01-01 01:09:23	563	563	15		alive
1970-01-01 01:09:24	564	564	15		alive
1970-01-01 01:09:25	565	565	15		alive
1970-01-01 01:09:26	566	566	15		alive
1970-01-01 01:09:27	567	567	15		alive
1970-01-01 01:09:28	568	568	15		alive
1970-01-01 01:09:29	569	569	15		alive
1970-01-01 01:09:30	570	570	15		alive
1970-01-01 01:09:31	571	571	15		alive
1970-01-01 01:09:32	572	572	15		alive
1970-01-01 01:09:33	573	573	14		alive
1970-01-01 01:09:34	574	574	14		alive
1970-01-01 01:09:35	575	575	13		alive
1970-01-01 01:09:36	576	576	13		alive
1970-01-01 01:09:37	577	577	13		alive
1970-01-01 01:09:38	578	578	13		alive
1970-01-01 01:09:39	579	579	13		alive
1970-01-01 01:09:40	580	580	13		alive
1970-01-01 01:09:41	581	581	13		alive
1970-01-01 01:09:42	582	582	13		alive
1970-01-01 01:09:43	583	583	13		alive
1970-01-01 01:09:44	584	584	13		alive
1970-01-01 01:09:45	585	585	13		alive
1970-01-01 01:09:46	586	586	13		alive
